p_error, d_error, i_error, stamp, 
3.613903804877694e-06, 2.0097804934443684e-06, 4.631687376157601e-07, 6215125000000, 
3.7366393392801456e-06, 2.2560285067101087e-06, 3.654893988840336e-07, 6215159000000, 
3.869893258512391e-06, 2.5097005258303663e-06, 2.543298917938586e-07, 6215193000000, 
4.012280990117745e-06, 2.702369125858815e-06, 2.633597746592997e-07, 6215227000000, 
4.323855401944243e-06, 2.923283701162771e-06, 4.150050081195289e-07, 6215295000000, 
4.6757306939593235e-06, 3.252204430595974e-06, 5.898713078996328e-07, 6215363000000, 
5.089631950117024e-06, 3.7538066086901012e-06, 6.387112180862669e-07, 6215431000000, 
5.322146009678619e-06, 4.308477329808285e-06, 5.129752942276689e-07, 6215465000000, 
5.580334709431867e-06, 4.810811365831791e-06, 3.624878871691569e-07, 6215499000000, 
5.861556987118988e-06, 5.288342916082046e-06, 3.7998485467453476e-07, 6215533000000, 
6.168280071827681e-06, 5.764170219566805e-06, 3.9916389341658014e-07, 6215567000000, 
6.508160477647351e-06, 6.339249907140818e-06, 4.201946108294645e-07, 6215601000000, 
6.887056624993448e-06, 7.046828952605563e-06, 4.4343926928795224e-07, 6215635000000, 
7.776229605349627e-06, 8.073359191413594e-06, 7.198291880716745e-07, 6215703000000, 
8.304283525273348e-06, 9.53569029511579e-06, 7.808973716909584e-07, 6215737000000, 
8.903145442440419e-06, 1.1048194481282273e-05, 5.662962609894369e-07, 6215771000000, 
1.0377780783388246e-05, 1.3099799878833178e-05, 9.378971315374685e-07, 6215839000000, 
1.2387690852211364e-05, 1.7081104949857572e-05, 1.4356439742044815e-06, 6215907000000, 
1.3697334468654176e-05, 2.269214363582717e-05, 1.2397354075446288e-06, 6215941000000, 
1.5261350623685388e-05, 2.8173135014451214e-05, 9.371845214098211e-07, 6215975000000, 
2.2875982827352814e-05, 4.021791068222569e-05, 2.3498382790260547e-06, 6216077000000, 
3.33658578377527e-05, 7.630537489956618e-05, 4.051847506364817e-06, 6216145000000, 
5.908189064962599e-05, 0.00017747994030526066, 5.228009152934495e-06, 6216213000000, 
9.289095244202628e-05, 0.00045752037449349925, 6.301515831599769e-06, 6216247000000, 
