e, e_dot, e_int, stamp, 
p_error, i_error, d_error, stamp, 
-0.04763847662426912, -0.010107854224143571, 0.01358136340182707, builtin_interfaces.msg.Time(sec=1697811388, nanosec=332929474), 
-0.04667659531801516, -0.009428783297859324, 0.002020345173149967, builtin_interfaces.msg.Time(sec=1697811388, nanosec=420762456), 
-0.04420807490208112, -0.008307826348334041, 0.011871210426396836, builtin_interfaces.msg.Time(sec=1697811388, nanosec=520855014), 
-0.0420204158780727, -0.008278531047339102, 0.01574476060936204, builtin_interfaces.msg.Time(sec=1697811388, nanosec=617774572), 
-0.041086248321950736, -0.008666065117548324, 0.010255352131456542, builtin_interfaces.msg.Time(sec=1697811388, nanosec=731778753), 
-0.040952578660896966, -0.008312423777862938, 0.003232173354632459, builtin_interfaces.msg.Time(sec=1697811388, nanosec=820751382), 
-0.03882632398259256, -0.007339836494634237, 0.007583336068396726, builtin_interfaces.msg.Time(sec=1697811388, nanosec=920821540), 
-0.037590241446061934, -0.007947117251057314, 0.010783030921958725, builtin_interfaces.msg.Time(sec=1697811389, nanosec=32165753), 
-0.03381042832151204, -0.007134547259517142, 0.01634132815386137, builtin_interfaces.msg.Time(sec=1697811389, nanosec=131837715), 
-0.03285221785481529, -0.006195538035922267, 0.01623303106068177, builtin_interfaces.msg.Time(sec=1697811389, nanosec=220753874), 
-0.02749375980879465, -0.005195948888229574, 0.021441162449678416, builtin_interfaces.msg.Time(sec=1697811389, nanosec=320824195), 
-0.025776838279771064, -0.005055160429133148, 0.023807889634488877, builtin_interfaces.msg.Time(sec=1697811389, nanosec=416866383), 
-0.021392646778409796, -0.0044931813336889, 0.01877911826499544, builtin_interfaces.msg.Time(sec=1697811389, nanosec=530858109), 
-0.02046626507573479, -0.004172994986976001, 0.016254890349719067, builtin_interfaces.msg.Time(sec=1697811389, nanosec=620762647), 
-0.018536834181199224, -0.0035225155423436686, 0.009858199068185485, builtin_interfaces.msg.Time(sec=1697811389, nanosec=720886002), 
-0.014347899668066377, -0.002814687150799301, 0.020960730878034323, builtin_interfaces.msg.Time(sec=1697811389, nanosec=816936806), 
