x, y, th, stamp, 
-0.1609545201063156,-0.19560790061950684,1.1444533433916038,82132919,
-0.15273119509220123,-0.17774315178394318,1.1422641947504013,127905875,
-0.14510022103786469,-0.16092941164970398,1.141128273534012,171020854,
-0.13621129095554352,-0.14157381653785706,1.1401878927981937,220965109,
-0.12697437405586243,-0.12207186967134476,1.1395637777078989,270974296,
-0.11878381669521332,-0.104084812104702,1.1369190675543417,318157810,
-0.10997804999351501,-0.08522728830575943,1.1346788611227836,366907598,
-0.09809277206659317,-0.06054462119936943,1.1333654915594154,431016417,
-0.08941949158906937,-0.04242463409900665,1.130294770398096,479074270,
-0.08034290373325348,-0.023197608068585396,1.1287973348278009,529767071,
-0.0727725625038147,-0.007636654656380415,1.1286739488770592,570904336,
-0.06366240233182907,0.011237919330596924,1.125445101946932,620988932,
-0.05427630990743637,0.03065067157149315,1.1230405497219151,671090203,
-0.04307042062282562,0.05382150784134865,1.1216817444913572,731458347,
-0.03381036967039108,0.07310270518064499,1.1214630693811942,781708870,
-0.02479257434606552,0.09225251525640488,1.1200446988091688,831617545,
-0.01602860540151596,0.11036325991153717,1.1185441251729566,879879027,
-0.006632321514189243,0.1294526606798172,1.117792578245919,929062089,
0.0011359213385730982,0.14569324254989624,1.1162608305689403,971032014,
0.010746019892394543,0.16459661722183228,1.1145032513643485,21001169,
0.01979757286608219,0.18353869020938873,1.11303528024854,72020759,
0.028677208349108696,0.20097646117210388,1.1116340990859845,119412852,
0.038213469088077545,0.21975399553775787,1.1107542406796378,169084857,
0.04623911529779434,0.2362077534198761,1.1083577142764978,211897169,
0.05912815034389496,0.2616567015647888,1.1066412227740645,279914965,
0.0685977041721344,0.28066903352737427,1.10560250550121,330002965,
0.07673181593418121,0.2965070903301239,1.1055351080311635,371895435,
0.08628344535827637,0.3151715099811554,1.1049698153905585,422865313,
0.09554828703403473,0.3335767388343811,1.1028746357045336,473002486,
0.10499688982963562,0.3520764112472534,1.1013371465887454,521538139,
0.11467251181602478,0.3707713186740875,1.0994223944465833,571067120,
0.12631173431873322,0.3930189311504364,1.0970297959633593,630917551,
0.13578322529792786,0.4116286039352417,1.094577848412541,681115086,
0.1455390751361847,0.4300056993961334,1.0925713796063938,730936477,
0.15336260199546814,0.44501715898513794,1.08980772851492,770910049,
0.16334587335586548,0.4636574685573578,1.0875997810287499,821887576,
0.17318452894687653,0.4827567934989929,1.0853646859214026,871012130,
0.18312661349773407,0.5014837384223938,1.0839838956946513,921591550,
0.1930471956729889,0.5199732780456543,1.0833902633611108,971360497,
0.20477323234081268,0.5423386693000793,1.081724420990841,30905420,
0.2148263305425644,0.5607472062110901,1.0786793327797506,80912930,
0.22473837435245514,0.5791980028152466,1.0759170229367088,131092005,
0.2329249083995819,0.5941668748855591,1.0736651394147312,170910960,
0.24316978454589844,0.6124602556228638,1.0715677999766045,222886834,
0.2531304657459259,0.6308469176292419,1.068770862601411,270982542,
0.26328548789024353,0.6493932008743286,1.0674252501627102,321372687,
0.2735617458820343,0.6679269075393677,1.0647603504507348,371134427,
0.2859320640563965,0.6901572346687317,1.06398890295551,430909949,
0.29647061228752136,0.7087618112564087,1.0638743751281687,480953093,
0.30687665939331055,0.7273095846176147,1.06243368429326,531114467,
0.3149482011795044,0.7418624758720398,1.061098944343695,571050397,
0.3252435326576233,0.7600029706954956,1.0581050436342858,622034000,
0.33580583333969116,0.7786741256713867,1.0565088922421033,671026490,
0.34853246808052063,0.8008864521980286,1.0524660484676915,731349795,
0.35887712240219116,0.8191251158714294,1.050801687078863,782381985,
0.3695095479488373,0.8376075029373169,1.0507184797880535,831280114,
0.37989601492881775,0.8559586405754089,1.047535953549506,880902300,
0.39076632261276245,0.8745449185371399,1.0453488783883438,931105803,
0.3994971811771393,0.8891356587409973,1.0430822030966014,971513384,
0.41011980175971985,0.9073896408081055,1.0392344787254773,22942041,
0.4211215078830719,0.9255444407463074,1.0379879810488895,71053689,
0.43183040618896484,0.9437830448150635,1.0356636799729195,121089180,
0.44259414076805115,0.9617308974266052,1.0344369462540557,171270510,
0.45581457018852234,0.9834882020950317,1.0311693604415377,230920437,
0.4665113687515259,1.0014911890029907,1.0272094561568024,280936112,
0.4774482846260071,1.0197392702102661,1.0253018846439002,330962139,
0.48620232939720154,1.0341650247573853,1.0248335286227082,370939470,
0.49716803431510925,1.0520862340927124,1.0230570959421441,420923448,
0.5083242654800415,1.0701837539672852,1.0210591908823161,470991085,
0.5196130871772766,1.0882972478866577,1.0199119556085596,521845214,
0.5308360457420349,1.1060878038406372,1.0187280142727912,571216058,
0.5441473126411438,1.127616047859192,1.0167855981553664,630914201,
0.5552944540977478,1.145538568496704,1.0149719100946575,680925362,
0.5666305422782898,1.163347601890564,1.0128217727779876,730941135,
0.5758304595947266,1.1778147220611572,1.0102469693151666,770964004,
0.5871918201446533,1.195518970489502,1.008625085430774,821126876,
0.5988597869873047,1.2139065265655518,1.008045428522883,871101219,
0.6101180911064148,1.2316203117370605,1.0069469165774372,921036714,
0.6215392351150513,1.2496943473815918,1.0055636452204748,971321156,
0.6351200342178345,1.2712535858154297,1.0039886318284197,30914877,
0.6465349197387695,1.2892745733261108,1.0012295252626986,80987822,
0.6584058403968811,1.3073476552963257,0.9996153902746082,130920895,
0.6674180626869202,1.32155179977417,0.99784242562086,171940545,
0.6790132522583008,1.3395782709121704,0.9963930507029759,220930390,
0.6907032132148743,1.3574990034103394,0.9955396234150199,271036065,
0.7020604610443115,1.3751122951507568,0.9924674956180684,320926028,
0.713775098323822,1.3929027318954468,0.9901452821733202,371055620,
0.7278198003768921,1.4143388271331787,0.9890237566500271,430895016,
0.7396977543830872,1.4316962957382202,0.9878935816866928,480999533,
0.7511986494064331,1.4493547677993774,0.9857293120520841,530919510,
0.7605453729629517,1.4634041786193848,0.9849095476032976,571961661,
0.772476851940155,1.4808599948883057,0.9822115468890521,620916150,
