e, e_dot, e_int, stamp, 
p_error, i_error, d_error, stamp, 
-0.02485056188815589, -0.005166164747558997, -0.02903015087754017, builtin_interfaces.msg.Time(sec=1697814505, nanosec=53221377), 
-0.025346735411358345, -0.0036404759471281964, -0.037786573130605135, builtin_interfaces.msg.Time(sec=1697814505, nanosec=101238715), 
-0.02295332933712818, -0.0033292210094781963, 0.004778177821146351, builtin_interfaces.msg.Time(sec=1697814505, nanosec=198264432), 
-0.023703797816831296, -0.006091721324237292, 0.006658791997534094, builtin_interfaces.msg.Time(sec=1697814505, nanosec=358232188), 
-0.022681665896398376, -0.004694961696560991, 0.005681373778510942, builtin_interfaces.msg.Time(sec=1697814505, nanosec=405258121), 
-0.022690422736899613, -0.00324496611410719, 0.007214754299780816, builtin_interfaces.msg.Time(sec=1697814505, nanosec=501242574), 
-0.021892983829531892, -0.005592521210156581, 0.001636508250079811, builtin_interfaces.msg.Time(sec=1697814505, nanosec=660706225), 
-0.021607987557989886, -0.005575228255397801, 0.0026308511206988273, builtin_interfaces.msg.Time(sec=1697814505, nanosec=759259580), 
-0.01969864004656935, -0.0028688949063200046, 0.014480705079058362, builtin_interfaces.msg.Time(sec=1697814505, nanosec=806345462), 
-0.013199463407862641, -0.0025026365697865035, 0.028717871214626028, builtin_interfaces.msg.Time(sec=1697814505, nanosec=948860967), 
-0.013661732363930798, -0.0026217734795352106, 0.012081297812572214, builtin_interfaces.msg.Time(sec=1697814505, nanosec=998251833), 
-0.013329754956148993, -0.002788433644053941, -0.0024273058283864925, builtin_interfaces.msg.Time(sec=1697814506, nanosec=158049632), 
-0.02062262336281684, -0.005261642678838656, -0.02480484782115809, builtin_interfaces.msg.Time(sec=1697814506, nanosec=253391181), 
-0.01992347407573361, -0.002856276163278619, -0.02064424279927812, builtin_interfaces.msg.Time(sec=1697814506, nanosec=301411987), 
-0.019955505046525213, -0.0041379499390405035, 0.004786091334477448, builtin_interfaces.msg.Time(sec=1697814506, nanosec=460749999), 
-0.017287949812966344, -0.004440645751671754, 0.009050441800322011, builtin_interfaces.msg.Time(sec=1697814506, nanosec=558275629), 
-0.017348008781221322, -0.0033394359165368733, 0.008906653005188862, builtin_interfaces.msg.Time(sec=1697814506, nanosec=653246784), 
-0.01716999145725201, -0.0024425031068683644, 0.0010441796752131054, builtin_interfaces.msg.Time(sec=1697814506, nanosec=700529812), 
-0.016030206651210813, -0.0030892156367897557, 0.003867440317834586, builtin_interfaces.msg.Time(sec=1697814506, nanosec=845958937), 
-0.01968132262626089, -0.0050727188274507055, -0.008223606761898374, builtin_interfaces.msg.Time(sec=1697814506, nanosec=958272593), 
-0.017793766718573967, -0.0036889135194912584, -0.004213155879492771, builtin_interfaces.msg.Time(sec=1697814507, nanosec=53273868), 
-0.017833108667604125, -0.0034055331051202078, 0.006486261347083303, builtin_interfaces.msg.Time(sec=1697814507, nanosec=149239472), 
-0.018946258538245248, -0.0036589374846896622, -0.003955756442465769, builtin_interfaces.msg.Time(sec=1697814507, nanosec=246395770), 
-0.017976617370855777, -0.0037396990812617096, -0.0009039854155570917, builtin_interfaces.msg.Time(sec=1697814507, nanosec=357270772), 
-0.017438346748575237, -0.003607722845741663, 0.004783929291821164, builtin_interfaces.msg.Time(sec=1697814507, nanosec=453280224), 
-0.01796774751019077, -0.003449242723781393, 2.9830913222759933e-05, builtin_interfaces.msg.Time(sec=1697814507, nanosec=549239338), 
-0.016219433249997875, -0.0031063552957497445, 0.004259413037557677, builtin_interfaces.msg.Time(sec=1697814507, nanosec=644800806), 
